gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t0000,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t0000,9,86,Nathan,"Er... N-Never mind, it's nothing! P-Please, pay me no mind...!","Er... N-Never mind, it's nothing! P-Please, pay me<br/>no mind...!",ネイソン,い、いや……やっぱり何でもない…… か、構わないでくれ……ください……,い、いや……やっぱり何でもない……<br/>か、構わないでくれ……ください……,,
t0000,9,87,Van,"(Huh? Thought he was givin' me a funny look, there.)","(Huh? Thought he was givin' me a funny look, there.)",ヴァン,（何だ、俺を見て言ってんのか？）,（何だ、俺を見て言ってんのか？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,9,88,Agnes,(He seems quite on edge... Do you know him from somewhere?),(He seems quite on edge... Do you know him<br/>from somewhere?),アニエス,（どうやら怯えているようですが……   お知り合いですか？）,（どうやら怯えているようですが……<br/>  お知り合いですか？）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,9,89,Van,(Never seen the guy in my life.),(Never seen the guy in my life.),ヴァン,（いや、知らんな……）,（いや、知らんな……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,9,90,Van,"(Dude's a bit fishy, but we got bigger fish to fry.)","(Dude's a bit fishy, but we got bigger fish to fry.)",ヴァン,（事情がありそうだが、俺たちにも優先順位がある。）,（事情がありそうだが、俺たちにも優先順位がある。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,9,91,Van,(Let's leave him be for now.),(Let's leave him be for now.),ヴァン,（一旦はそっとしておいてやろう。）,（一旦はそっとしておいてやろう。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,9,92,Nathan,"Why...? Why are they out here? Th-They can't be, can they...? I don't wanna cross him. He's not your average guy...","Why...? Why are they out here? Th-They can't be,<br/>can they...? I don't wanna cross him. He's not your<br/>average guy...",ネイソン,こ、こんなところまでもう……？ いや、でもまさか……だがタダ者では……,こ、こんなところまでもう……？<br/>いや、でもまさか……だがタダ者では……,,
t0000,9,93,Van,(Dude's rubbin' me the wrong way. Sounds like he's got somethin' to hide.),(Dude's rubbin' me the wrong way. Sounds like he's<br/>got somethin' to hide.),ヴァン,（こいつはあからさまに   後ろめたい事がある怯え方だな……）,（こいつはあからさまに<br/>  後ろめたい事がある怯え方だな……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,9,94,Van,(I'll keep him in my peripheral.),(I'll keep him in my peripheral.),ヴァン,（一応注意しておくとするか。）,（一応注意しておくとするか。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,10,95,Kyle,The police just got done questioning me.,The police just got done questioning me.,カイル,僕の取り調べはさっき終わった所だよ。,僕の取り調べはさっき終わった所だよ。,,
t0000,10,96,Kyle,"Sounds like they're gonna go talk to Nathan next, based off what I told them.","Sounds like they're gonna go talk to Nathan next,<br/>based off what I told them.",カイル,僕の話を元に、これからあの人の 取り調べが始まるんだって。,僕の話を元に、これからあの人の<br/>取り調べが始まるんだって。,,
t0000,10,97,Kyle,Yeesh... I was sweating bullets. That was my first time talking to the cops.,Yeesh... I was sweating bullets. That was my first<br/>time talking to the cops.,カイル,はぁ……警察にお世話になるのは 初めてだから緊張しちゃったよ。,はぁ……警察にお世話になるのは<br/>初めてだから緊張しちゃったよ。,,
t0000,10,98,Kyle,"Once Nathan's earned his next check, he'll wire the cost to my account.","Once Nathan's earned his next check, he'll wire the<br/>cost to my account.",カイル,ネイソンさんが働き終わったら 僕の口座に振り込んでもらう予定なんだ。,ネイソンさんが働き終わったら<br/>僕の口座に振り込んでもらう予定なんだ。,,
t0000,10,99,Kyle,It makes me feel better knowing I don't have to pay that out of pocket. Thanks a million!,It makes me feel better knowing I don't have to pay<br/>that out of pocket. Thanks a million!,カイル,修理費を自分で払わなくて済むと思うと気が楽だよ。 本当にありがとう！,修理費を自分で払わなくて済むと思うと気が楽だよ。<br/>本当にありがとう！,,
t0000,10,100,Kyle,It's more than just a bike to me—it's my life!,It's more than just a bike to me—it's my life!,カイル,あれは僕の相棒みたいな自転車なんだ。,あれは僕の相棒みたいな自転車なんだ。,,
t0000,10,101,Kyle,"I'm sorry to dump this on you, but I'm begging you, please! Bring that bike thief to justice!","I'm sorry to dump this on you, but I'm begging<br/>you, please! Bring that bike thief to justice!",カイル,悪いけど、どうかあの自転車泥棒から 取り返して来てくれ……！,悪いけど、どうかあの自転車泥棒から<br/>取り返して来てくれ……！,,
t0000,10,102,Kyle,"Since my bike got stolen, I wasn't able to go fishing this afternoon...","Since my bike got stolen, I wasn't able to go<br/>fishing this afternoon...",カイル,自転車を盗まれたせいで午後は 釣りができずじまいだったけど……,自転車を盗まれたせいで午後は<br/>釣りができずじまいだったけど……,,
t0000,10,103,Kyle,"But y'know, I got to experience a lot of things you just can't find back in the city. And I found some good spots here, too!","But y'know, I got to experience a lot of things you<br/>just can't find back in the city. And I found some<br/>good spots here, too!",カイル,まあ、都会じゃ中々体験できないくらい 目一杯遊んだし、良いスポットも見つけられた。,まあ、都会じゃ中々体験できないくらい<br/>目一杯遊んだし、良いスポットも見つけられた。,,
t0000,10,104,Kyle,I don't mind the time I spent one bit. Maybe I'll come back with friends some time!,I don't mind the time I spent one bit. Maybe I'll<br/>come back with friends some time!,カイル,何やかんやで有意義だったな…… また友人たちと一緒に来たいものだね。,何やかんやで有意義だったな……<br/>また友人たちと一緒に来たいものだね。,,
t0000,10,105,Kyle,"Thank you so much, man! I can't tell you how happy I am to have my bike back.","Thank you so much, man! I can't tell you how happy<br/>I am to have my bike back.",カイル,自転車を取り返してくれて本当にありがとう。,自転車を取り返してくれて本当にありがとう。,,
t0000,10,106,Kyle,"This thing's like an old partner of mine, second only to my fishing rod.","This thing's like an old partner of mine, second only<br/>to my fishing rod.",カイル,今や、あいつは釣り竿の次の相棒だからね。,今や、あいつは釣り竿の次の相棒だからね。,,
t0000,10,107,Kyle,"Normally I stick to the capital, but with my trusty bike? I can go out as far as my legs can take me.","Normally I stick to the capital, but with my<br/>trusty bike? I can go out as far as my legs can take me.",カイル,普段は首都で釣りをしているけど、自転車の お陰でこうして郊外にも遠征できるのさ。,普段は首都で釣りをしているけど、自転車の<br/>お陰でこうして郊外にも遠征できるのさ。,,
t0000,10,108,Kyle,I hope the rest of my group takes note: bikes and fishing are a match made in heaven.,I hope the rest of my group takes note: bikes and<br/>fishing are a match made in heaven.,カイル,サークルの仲間にも、釣りだけじゃなく 自転車の良さも知ってもらいたいものだね。,サークルの仲間にも、釣りだけじゃなく<br/>自転車の良さも知ってもらいたいものだね。,,
t0000,10,109,Kyle,"Come to think of it, I heard about this 'Fisherman's Guild' that set up a branch in Calvard recently...","Come to think of it, I heard about this 'Fisherman's<br/>Guild' that set up a branch in Calvard recently...",カイル,そういえば、少し前まではこの国にも 《釣公師団》ってのが来ていたけど……,そういえば、少し前まではこの国にも<br/>《釣公師団》ってのが来ていたけど……,,
t0000,10,110,Kyle,"But the port city they ran out of has gotten pretty sketchy lately. Word is, they closed down for the time being.","But the port city they ran out of has gotten pretty<br/>sketchy lately. Word is, they closed down for the<br/>time being.",カイル,支部があった港町が物騒になったらしくて、 今は活動を控えてるんだってさ。,支部があった港町が物騒になったらしくて、<br/>今は活動を控えてるんだってさ。,,
