gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t1000,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t1000,10,90,Grandpa Wang,That's why it's so important to train your mind and body constantly—even in retirement.,That's why it's so important to train your mind and<br/>body constantly—even in retirement.,ワン爺さん,やはり隠居後にこそ、毎日の運動と 精神鍛錬は大切なものじゃ。,やはり隠居後にこそ、毎日の運動と<br/>精神鍛錬は大切なものじゃ。,,
t1000,10,91,Grandpa Wang,"Whenever I gaze at the lights of Langport, I think back on the time when I ran all those businesses.","Whenever I gaze at the lights of Langport, I think<br/>back on the time when I ran all those businesses.",ワン爺さん,こうして今の煌都の光を見とると、 色々な商売をしていた時が遥か昔に思えるのう……,こうして今の煌都の光を見とると、<br/>色々な商売をしていた時が遥か昔に思えるのう……,,
t1000,10,92,Grandpa Wang,"Langport went through some hard times when I was a young lad. As the city was being put back together, my companies flourished.","Langport went through some hard times when I was<br/>a young lad. As the city was being put back together,<br/>my companies flourished.",ワン爺さん,儂が若い頃には煌都も色々あって、 立て直しの中で商いにも成功して……,儂が若い頃には煌都も色々あって、<br/>立て直しの中で商いにも成功して……,,
t1000,10,93,Grandpa Wang,"Over the years, I passed all of them on to the younger generation.","Over the years, I passed all of them on to the<br/>younger generation.",ワン爺さん,今では他の商いも若い衆に譲り、 銭湯くらいしか経営しておらんが……,今では他の商いも若い衆に譲り、<br/>銭湯くらいしか経営しておらんが……,,
t1000,10,94,Grandpa Wang,"Except the sauna. That's still an important business to me. In fact, I think I'll go check in on it tonight.","Except the sauna. That's still an important business<br/>to me. In fact, I think I'll go check in on it tonight.",ワン爺さん,まあ、それでも大切な商いに変わりはない。 どれ、今夜も銭湯の様子を見に行くか……,まあ、それでも大切な商いに変わりはない。<br/>どれ、今夜も銭湯の様子を見に行くか……,,
t1000,10,95,Grandpa Wang,"Thanks for the help, kiddos.","Thanks for the help, kiddos.",ワン爺さん,お前さん達を見ていたら、 我慢できなくなってしまってな。,お前さん達を見ていたら、<br/>我慢できなくなってしまってな。,,
t1000,10,96,Grandpa Wang,I think it's time for me to rest these weary old bones...,I think it's time for me to rest these weary old bones...,ワン爺さん,ゆっくり身体を慣らしている所じゃよ。,ゆっくり身体を慣らしている所じゃよ。,,
t1000,10,97,Grandpa Wang,...for today. Hohoho.,...for today. Hohoho.,ワン爺さん,ホッホッホ、心配せずとも今日は無茶はせんよ。,ホッホッホ、心配せずとも今日は無茶はせんよ。,,
t1000,10,98,Grandpa Wang,"I'll be back to teaching starting tomorrow. Maybe I'll even sneak in a little surfing, too.","I'll be back to teaching starting tomorrow. Maybe I'll<br/>even sneak in a little surfing, too.",ワン爺さん,本格的な指導とサーフィンは 明日からの楽しみにとっておくからのう！,本格的な指導とサーフィンは<br/>明日からの楽しみにとっておくからのう！,,
t1000,10,99,Van,"Just don't overdo it, old timer.","Just don't overdo it, old timer.",ヴァン,ま、程々にしておけよ……,ま、程々にしておけよ……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,10,100,Grandpa Wang,I'll be looking forward to the good news.,I'll be looking forward to the good news.,ワン爺さん,儂はここで報告を待たせてもらうぞ。,儂はここで報告を待たせてもらうぞ。,,
t1000,10,101,Grandpa Wang,"Wish I didn't have to sit around waiting, though.","Wish I didn't have to sit around waiting, though.",ワン爺さん,ふう……じっとしているというのは 暇じゃなぁ……,ふう……じっとしているというのは<br/>暇じゃなぁ……,,
t1000,10,102,Grandpa Wang,"If my hips start to feel better, I think I'll go out and catch some waves on my surfboard!","If my hips start to feel better, I think I'll go out and<br/>catch some waves on my surfboard!",ワン爺さん,腰が良くなったら、 サーフィンのリベンジといこうかのう！,腰が良くなったら、<br/>サーフィンのリベンジといこうかのう！,,
t1000,10,103,Van,"You're just a bundle of energy, ain'tcha?","You're just a bundle of energy, ain'tcha?",ヴァン,その歳で張り切りすぎなんだっつの……,その歳で張り切りすぎなんだっつの……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,10,104,Grandpa Wang,Phew... It feels good to get out and move my body on a bright and sunny day like this.,Phew... It feels good to get out and move my body on<br/>a bright and sunny day like this.,ワン爺さん,ふう……こうも天気がいいと 身体を動かしたくなるんじゃが。,ふう……こうも天気がいいと<br/>身体を動かしたくなるんじゃが。,,
t1000,10,105,Grandpa Wang,"I probably shouldn't push myself too hard, however.","I probably shouldn't push myself too hard, however.",ワン爺さん,昨日の今日じゃし、 無理は出来んよなあ……,昨日の今日じゃし、<br/>無理は出来んよなあ……,,
t1000,10,106,Grandpa Wang,I hope they'll be able to stand in for me today...,I hope they'll be able to stand in for me today...,ワン爺さん,噂のあの者らが、代理を引き受けて くれるといいんじゃが……,噂のあの者らが、代理を引き受けて<br/>くれるといいんじゃが……,,
t1000,11,107,Delivery Man Anthony,I heard something happened at the storehouse in the Harbor District. That place is on my route today...,I heard something happened at the storehouse in the<br/>Harbor District. That place is on my route today...,配達員アンソニー,今度は港湾区の倉庫街で何かあったって？ そろそろ港の方に帰る予定だったけど……,今度は港湾区の倉庫街で何かあったって？<br/>そろそろ港の方に帰る予定だったけど……,,
t1000,11,108,Delivery Man Anthony,Gah... I'm starting to regret my career decisions.,Gah... I'm starting to regret my career decisions.,配達員アンソニー,うわぁ……自分も運送会社勤めだから、 何かに巻き込まれないか不安になるよ。,うわぁ……自分も運送会社勤めだから、<br/>何かに巻き込まれないか不安になるよ。,,
t1000,11,109,Delivery Man Anthony,Hopefully I won't be running face-first into danger.,Hopefully I won't be running face-first into danger.,配達員アンソニー,今後の仕事にも影響が出ないと良いな……,今後の仕事にも影響が出ないと良いな……,,
t1000,11,110,Delivery Man Anthony,Last night was rough... I heard there were casualties.,Last night was rough... I heard there were casualties.,配達員アンソニー,昨晩は大変だったね…… 向こうじゃ殺人まであったって聞くしさ。,昨晩は大変だったね……<br/>向こうじゃ殺人まであったって聞くしさ。,,
t1000,11,111,Delivery Man Anthony,"When something like this happens, I'm always worried I'll be caught up in Heiyue's business. They're so scary...","When something like this happens, I'm always<br/>worried I'll be caught up in Heiyue's business.<br/>They're so scary...",配達員アンソニー,正直、ああいう騒ぎがあると、やっぱり 黒月のゴタゴタに巻き込まれないか怖いよ。,正直、ああいう騒ぎがあると、やっぱり<br/>黒月のゴタゴタに巻き込まれないか怖いよ。,,
t1000,11,112,Delivery Man Anthony,But I'm more terrified of the thugs that're out and about. Maybe Heiyue's a necessary evil after all...,But I'm more terrified of the thugs that're out<br/>and about. Maybe Heiyue's a necessary evil<br/>after all...,配達員アンソニー,ただ、最近は他の街から来たチンピラもいるし…… 黒月の睨みもあった方が良いのかなぁ……,ただ、最近は他の街から来たチンピラもいるし……<br/>黒月の睨みもあった方が良いのかなぁ……,,
t1000,11,113,Delivery Man Anthony,"I've got one last delivery to make, and then I can call it a night.","I've got one last delivery to make, and then I can call<br/>it a night.",配達員アンソニー,さて、次の配達先で 今日の仕事は終わりかな。,さて、次の配達先で<br/>今日の仕事は終わりかな。,,
t1000,11,114,Delivery Man Anthony,"Speaking of nighttime, Langport feels like a completely different city when the sun goes down.","Speaking of nighttime, Langport feels like a<br/>completely different city when the sun goes down.",配達員アンソニー,しかし……ラングポートは夜に なると大分雰囲気が変わるよね……,しかし……ラングポートは夜に<br/>なると大分雰囲気が変わるよね……,,
t1000,11,115,Delivery Man Anthony,"Don't get me wrong. The city's gorgeous at this time of day, but it's also scary, especially with Heiyue out in full force.","Don't get me wrong. The city's gorgeous at this time<br/>of day, but it's also scary, especially with Heiyue out<br/>in full force.",配達員アンソニー,綺麗ではあるけど……夜は黒月の人たちも 一層目にするから少し怖いんだよね。,綺麗ではあるけど……夜は黒月の人たちも<br/>一層目にするから少し怖いんだよね。,,
t1000,11,116,Delivery Man Anthony,"I've heard all sorts of rumors about them, and if even half of them are true... *shiver*","I've heard all sorts of rumors about them, and if even<br/>half of them are true... *shiver*",配達員アンソニー,……彼らについては色々な噂もあるけど、 どこまでが本当なのかな……？,……彼らについては色々な噂もあるけど、<br/>どこまでが本当なのかな……？,,
