gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t1400,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t1400,19,345,Ferry,Ugh. I didn't even realize they were behind us.,Ugh. I didn't even realize they were behind us.,フェリ,ううっ……気配に気付けませんでした。,ううっ……気配に気付けませんでした。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1400,19,346,Van,Why do I feel like we were made into pawns?,Why do I feel like we were made into pawns?,ヴァン,ハッ、俺達は良いように 転がされてたって訳か。,ハッ、俺達は良いように<br/>転がされてたって訳か。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,347,Van,Neil must've been the bait. I thought it was weird that he managed to give Heiyue the slip.,Neil must've been the bait. I thought it was weird that<br/>he managed to give Heiyue the slip.,ヴァン,いや……あの依頼人（ニール）が 泳がされてたって方が正しいのかね。,いや……あの依頼人（ニール）が<br/>泳がされてたって方が正しいのかね。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,348,Van,"Well, either way, you're doin' us a solid here. Saves us the trouble of bringin' them in ourselves.","Well, either way, you're doin' us a solid here. Saves us<br/>the trouble of bringin' them in ourselves.",ヴァン,ま、手間が省けて助かったぜ。,ま、手間が省けて助かったぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,349,Black Moon Member,Heh. We're always happy to clean up the trash.,Heh. We're always happy to clean up the trash.,黒月構成員,ええ、あの男が《裏解決屋》に 依頼をしたのは好都合でした。,ええ、あの男が《裏解決屋》に<br/>依頼をしたのは好都合でした。,,
t1400,19,350,Black Moon Member,Thank you for your assistance. We were lucky that he issued a request to you.,Thank you for your assistance. We were lucky that he<br/>issued a request to you.,黒月構成員,面倒事に手間を取らせて申し訳ありませんでした。 後の事はこちらに任せて頂きたい。,面倒事に手間を取らせて申し訳ありませんでした。<br/>後の事はこちらに任せて頂きたい。,,
t1400,19,351,Black Moon Member,"Now, then. We will ask that you hand Neil over to us. He's a material witness and a suspect.","Now, then. We will ask that you hand Neil over<br/>to us. He's a material witness and a suspect.",黒月構成員,それでは、重要参考人であるあの男── ニールを引き渡してもらおうか。,それでは、重要参考人であるあの男──<br/>ニールを引き渡してもらおうか。,,
t1400,19,352,Ferry,B-But he got caught up in all of this by accident.,B-But he got caught up in all of this by accident.,フェリ,あの人は何も知らずに 巻き込まれてしまっただけですよ？,あの人は何も知らずに<br/>巻き込まれてしまっただけですよ？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1400,19,353,Agnes,Neil had no knowledge of the drugs. He doesn't deserve to be punished for this.,Neil had no knowledge of the drugs. He doesn't<br/>deserve to be punished for this.,アニエス,ラングポートに薬物を持ち込んだ責任が あるとはいえ、あまり厳しい事は……,ラングポートに薬物を持ち込んだ責任が<br/>あるとはいえ、あまり厳しい事は……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1400,19,354,Black Moon Member,"That's for us to decide. Our job is to judge, yours is to comply.","That's for us to decide. Our job is to judge, yours is<br/>to comply.",黒月構成員,情状酌量の余地があるとはいえ、 等しく裁かなければならない。,情状酌量の余地があるとはいえ、<br/>等しく裁かなければならない。,,
t1400,19,355,Black Moon Member,I will ask one more time. Will you hand Neil over to us?,I will ask one more time. Will you hand Neil over<br/>to us?,黒月構成員,これは《黒月》の流儀だ。 余所者には黙って従ってもらおうか。,これは《黒月》の流儀だ。<br/>余所者には黙って従ってもらおうか。,,
t1400,19,356,Van,(The whole point of this request was to save our client. Giving him over to Heiyue would be like throwin' him to the wolves.),(The whole point of this request was to save<br/>our client. Giving him over to Heiyue would be like<br/>throwin' him to the wolves.),ヴァン,（依頼人を助けるってのが今回の依頼だ。   黒月に引き渡すのは論外だな。）,（依頼人を助けるってのが今回の依頼だ。<br/>  黒月に引き渡すのは論外だな。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,357,Van,"(The way I see it, we got two choices:)","(The way I see it, we got two choices:)",ヴァン,（俺達の立場なら説得の余地もあるだろうが……）,（俺達の立場なら説得の余地もあるだろうが……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,358,Van,(We try to persuade 'em...),(We try to persuade 'em...),ヴァン,（この手合いには“力”で示した方が   話が早いかもしれねえな。）,（この手合いには“力”で示した方が<br/>  話が早いかもしれねえな。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,359,Van,(...or we fight.),(...or we fight.),ヴァン,（その場合は、俺たちが負けちまう   リスクも負う訳だが……）,（その場合は、俺たちが負けちまう<br/>  リスクも負う訳だが……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,19,360,Van,(Okay. Let's try that.),(Okay. Let's try that.),ヴァン,（よし……これでいってみるか。）,（よし……これでいってみるか。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,361,Van,"Sorry, but I don't think we have to comply.","Sorry, but I don't think we have to comply.",ヴァン,悪いが──俺達は白でも黒でもねえ《裏解決屋》だ。 仕事に関して、黒月の流儀に従うつもりはねえ。,悪いが──俺達は白でも黒でもねえ《裏解決屋》だ。<br/>仕事に関して、黒月の流儀に従うつもりはねえ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,362,Van,Our view is that our client shouldn't be judged for this.,Our view is that our client shouldn't be judged<br/>for this.,ヴァン,巻き込まれただけの依頼人が裁かれるのは 割に合わねえってのがこっちの見解だ。,巻き込まれただけの依頼人が裁かれるのは<br/>割に合わねえってのがこっちの見解だ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,363,Black Moon Member,"We are at an impasse, then.","We are at an impasse, then.",黒月構成員,フン……ならばどうするつもりだ。,フン……ならばどうするつもりだ。,,
t1400,20,364,Van,Yeah. So how about we compromise?,Yeah. So how about we compromise?,ヴァン,ここは妥協案といかねえか？,ここは妥協案といかねえか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,365,Van,We ask that you don't lay a hand on our client.,We ask that you don't lay a hand on our client.,ヴァン,こっちからの要求としては、 依頼主の身柄の安全だけは保証してもらう。,こっちからの要求としては、<br/>依頼主の身柄の安全だけは保証してもらう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,366,Black Moon Member,You're a fool if you think we'd agree to that.,You're a fool if you think we'd agree to that.,黒月構成員,虫が良すぎる提案だな。,虫が良すぎる提案だな。,,
t1400,20,367,Van,"Let me finish. In return, he'll be banned from Langport for a little while.","Let me finish. In return, he'll be banned from<br/>Langport for a little while.",ヴァン,ああ、だからペナルティとして── ラングポートへの立ち入りを禁じるのはどうだ？,ああ、だからペナルティとして──<br/>ラングポートへの立ち入りを禁じるのはどうだ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,368,Van,We'll let you decide how long the ban lasts. How's that sound?,We'll let you decide how long the ban lasts.<br/>How's that sound?,ヴァン,期間はそっちで決めてくれて構わねえ。 ……ここいらが落し所かと思うんだがな。,期間はそっちで決めてくれて構わねえ。<br/>……ここいらが落し所かと思うんだがな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,369,Black Moon Member,Who do these outsiders think they are...?,Who do these outsiders think they are...?,黒月構成員,余所者が何を言おうと言語道断。,余所者が何を言おうと言語道断。,,
t1400,20,370,Black Moon Member,*sigh* Very well. We can't deny your proposal—but only because you're the Lu family's honored guests.,*sigh* Very well. We can't deny your proposal—but<br/>only because you're the Lu family's honored guests.,黒月構成員,……ですが皆様は他ならぬルウ家のお客人です。 耳を傾けぬ訳にもいきませんか。,……ですが皆様は他ならぬルウ家のお客人です。<br/>耳を傾けぬ訳にもいきませんか。,,
t1400,20,371,Ferry,"Wait, really?!","Wait, really?!",フェリ,それなら……！,それなら……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1400,20,372,Black Moon Member,Neil is barred from entering Langport for one year.,Neil is barred from entering Langport for one year.,黒月構成員,ニールには一年の間、 ラングポートへの立ち入りを禁じます。,ニールには一年の間、<br/>ラングポートへの立ち入りを禁じます。,,
t1400,20,373,Black Moon Member,"Should he breach this agreement, we WILL pass judgment on him.","Should he breach this agreement, we WILL pass<br/>judgment on him.",黒月構成員,その禁を破った場合のみ、 然るべき制裁を加えましょう。,その禁を破った場合のみ、<br/>然るべき制裁を加えましょう。,,
t1400,20,374,Van,Sounds good.,Sounds good.,ヴァン,ああ、それで構わねえよ。,ああ、それで構わねえよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,20,375,Agnes,Phew. What a relief.,Phew. What a relief.,アニエス,ふぅ……これで丸く収まりそうですね。,ふぅ……これで丸く収まりそうですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1400,21,376,Van,I know you guys've got your own way of doin' things.,I know you guys've got your own way of doin' things.,ヴァン,《黒月》の流儀をとやかく言うつもりはねえよ。,《黒月》の流儀をとやかく言うつもりはねえよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,21,377,Van,"But the same goes for us, too.","But the same goes for us, too.",ヴァン,だが、こっちにも《裏解決屋》の 流儀ってもんがある。,だが、こっちにも《裏解決屋》の<br/>流儀ってもんがある。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,21,378,Van,"Saving Neil is our job, and we're not gonna compromise on that.","Saving Neil is our job, and we're not gonna<br/>compromise on that.",ヴァン,アイツ（ニール）を助けるってのが今回の依頼だ。 悪いがタダで引き渡す事は出来ねえな。,アイツ（ニール）を助けるってのが今回の依頼だ。<br/>悪いがタダで引き渡す事は出来ねえな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,21,379,Black Moon Member,How impertinent.,How impertinent.,黒月構成員,フン……生意気な事を。,フン……生意気な事を。,,
t1400,21,380,Van,"That puts us at a standstill, though, so I've got an idea. Let's settle this with a good old-fashioned brawl.","That puts us at a standstill, though, so I've got<br/>an idea. Let's settle this with a good<br/>old-fashioned brawl.",ヴァン,そこで提案なんだが── どっちの流儀を通すか、勝負で決めねえか？,そこで提案なんだが──<br/>どっちの流儀を通すか、勝負で決めねえか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,21,381,Van,"If we win, you'll have to keep your hands off our client. If you win, he's all yours.","If we win, you'll have to keep your hands off<br/>our client. If you win, he's all yours.",ヴァン,俺達が勝ったら依頼人の自由を保障してもらう。 お前さん達が勝ったら、引き渡してやるよ。,俺達が勝ったら依頼人の自由を保障してもらう。<br/>お前さん達が勝ったら、引き渡してやるよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,21,382,Black Moon Member,"I can agree to that. It's your funeral, though.","I can agree to that. It's your funeral, though.",黒月構成員,流石はルウ家のお客人、面白い提案ですね。,流石はルウ家のお客人、面白い提案ですね。,,
t1400,21,383,Black Moon Member,Let's change locations.,Let's change locations.,黒月構成員,いいでしょう── まずは場所を移しましょうか。,いいでしょう──<br/>まずは場所を移しましょうか。,,
t1400,21,384,Black Moon Member,"Okay, it's just us now. No need to worry about locals getting in our way.","Okay, it's just us now. No need to worry about locals<br/>getting in our way.",黒月構成員,さて……この場ならば 市井に迷惑をかける事は無いでしょう。,さて……この場ならば<br/>市井に迷惑をかける事は無いでしょう。,,
t1400,21,385,Black Moon Member,"Fair warning, spriggan: we aren't going to show you any mercy just because you have children with you.","Fair warning, spriggan: we aren't going to show you<br/>any mercy just because you have children with you.",黒月構成員,女子供だからと手加減はせんぞ？ 全力でかかって来るといい。,女子供だからと手加減はせんぞ？<br/>全力でかかって来るといい。,,
t1400,21,386,Agnes,I thought as much.,I thought as much.,アニエス,はい、覚悟は出来ています。,はい、覚悟は出来ています。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1400,21,387,Agnes,"We have to win this, you guys!","We have to win this, you guys!",アニエス,ニールさんの為にも負けられませんね……！,ニールさんの為にも負けられませんね……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1400,21,388,Ferry,Right. For Neil!,Right. For Neil!,フェリ,わたしも準備万端ですっ！ いつでもいけますよ！,わたしも準備万端ですっ！<br/>いつでもいけますよ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1400,21,389,Van,All right. Let's show 'em how it's done!,All right. Let's show 'em how it's done!,ヴァン,おう、それじゃ行くぞ。 《裏解決屋》の流儀、押し通させてもらうぜ！,おう、それじゃ行くぞ。<br/>《裏解決屋》の流儀、押し通させてもらうぜ！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,22,390,Black Moon Member,Ugh... They're...too strong.,Ugh... They're...too strong.,黒月構成員,くっ……成程。 これが《裏解決屋》の実力ですか。,くっ……成程。<br/>これが《裏解決屋》の実力ですか。,,
t1400,22,391,Black Moon Member,No wonder the Lu family and Master Cao place so much faith in you.,No wonder the Lu family and Master Cao place so<br/>much faith in you.,黒月構成員,ルウ家の方々やツァオ様が 信頼を置くのも頷ける……,ルウ家の方々やツァオ様が<br/>信頼を置くのも頷ける……,,
t1400,22,392,Van,Phew. That just about wraps things up.,Phew. That just about wraps things up.,ヴァン,ふぅ、まぁこんな所か。,ふぅ、まぁこんな所か。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,22,393,Ferry,"If there's one thing I've learned from this, it's that the Gekka style is terrifying!","If there's one thing I've learned from this, it's that the<br/>Gekka style is terrifying!",フェリ,《月華流》の拳法、 敵に回すと手強いですね……,《月華流》の拳法、<br/>敵に回すと手強いですね……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1400,22,394,Agnes,No kidding.,No kidding.,アニエス,二人について行くので精一杯でしたけど、 なんとか勝てて良かったです……！,二人について行くので精一杯でしたけど、<br/>なんとか勝てて良かったです……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1400,22,395,Black Moon Member,"Well, you've bested us.","Well, you've bested us.",黒月構成員,……《裏解決屋》の覚悟と流儀、 しかと見極めさせて頂きました。,……《裏解決屋》の覚悟と流儀、<br/>しかと見極めさせて頂きました。,,
t1400,22,396,Black Moon Member,"As per our agreement, we won't apprehend Neil.","As per our agreement, we won't apprehend Neil.",黒月構成員,重要参考人（ニール）は今回不問とし、 確保は諦めるとしましょう。,重要参考人（ニール）は今回不問とし、<br/>確保は諦めるとしましょう。,,
t1400,22,397,Black Moon Member,Tell him to be more careful when taking jobs that seem too good to be true.,Tell him to be more careful when taking jobs that<br/>seem too good to be true.,黒月構成員,今後は利用されぬよう 注意しろと伝えておけ。,今後は利用されぬよう<br/>注意しろと伝えておけ。,,
t1400,22,398,Agnes,We will! Thank you very much!,We will! Thank you very much!,アニエス,はい、ありがとうございます……！,はい、ありがとうございます……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1400,22,399,Van,"Well, then. I think it's about time we go back and deliver the good news.","Well, then. I think it's about time we go back and<br/>deliver the good news.",ヴァン,やれやれ…… それじゃ俺達は失礼させてもらうぜ。,やれやれ……<br/>それじゃ俺達は失礼させてもらうぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,22,400,Ferry,Thanks for sparring with us! It was a ton of fun!,Thanks for sparring with us! It was a ton of fun!,フェリ,手合わせ、ありがとうございましたっ！,手合わせ、ありがとうございましたっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1400,23,401,Fallen Hunter,Did you seriously follow us all the way out here?!,Did you seriously follow us all the way out here?!,猟兵崩れ,しつこい奴らめ！ こうなれば徹底的にやるしかないか。,しつこい奴らめ！<br/>こうなれば徹底的にやるしかないか。,,
t1400,23,402,Fallen Hunter,Bad move. You just signed your own death warrants!,Bad move. You just signed your own death warrants!,猟兵崩れ,ああ、目にもの見せてくれる！,ああ、目にもの見せてくれる！,,
t1400,24,403,Sanson,"P-Please, just let us go!","P-Please, just let us go!",サンソン,み、見逃してくれ……,み、見逃してくれ……,,
t1400,24,404,Sanson,We don't have any money. The mafia took every last mira we saved up.,We don't have any money. The mafia took every last<br/>mira we saved up.,サンソン,そもそも俺たちが稼いだ金は…… ほとんどマフィアに持っていかれたんだ。,そもそも俺たちが稼いだ金は……<br/>ほとんどマフィアに持っていかれたんだ。,,
t1400,24,405,Ritchie,Almata beat you guys to the punch there.,Almata beat you guys to the punch there.,リッチー,ああ、だから俺たちを 締め上げた所でミラは手に入らない。,ああ、だから俺たちを<br/>締め上げた所でミラは手に入らない。,,
t1400,24,406,Aaron,"Well, lucky for you, we don't care about the money.","Well, lucky for you, we don't care about the money.",アーロン,フンッ、金の問題じゃねえんだよ。,フンッ、金の問題じゃねえんだよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,407,Aaron,"Fess up. You've been handing the people you beat to the mafia, right?","Fess up. You've been handing the people you beat to<br/>the mafia, right?",アーロン,てめえらはギャンブルに負けた人間を マフィアに引き渡した……,てめえらはギャンブルに負けた人間を<br/>マフィアに引き渡した……,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,408,Aaron,Well?,Well?,アーロン,そうなんだろ？,そうなんだろ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,409,Sanson,W-We were just following orders.,W-We were just following orders.,サンソン,そ、それもあくまでも 上の人間に従ったまでで……,そ、それもあくまでも<br/>上の人間に従ったまでで……,,
t1400,24,410,Ritchie,Yeah! We had no choice. It was us or them!,Yeah! We had no choice. It was us or them!,リッチー,そうだ……別に 俺たちが決めたことじゃない。,そうだ……別に<br/>俺たちが決めたことじゃない。,,
t1400,24,411,Aaron,I don't wanna hear your pathetic excuses!,I don't wanna hear your pathetic excuses!,アーロン,てめえら……！,てめえら……！,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,412,Van,Save your breath.,Save your breath.,ヴァン,こいつらには何を言っても無駄だろう。,こいつらには何を言っても無駄だろう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,413,Van,"At this point, we should just give them over to the right people.","At this point, we should just give them over to the<br/>right people.",ヴァン,だったら俺たちにできるのは 引き渡すべき所に引き渡すことだけだ。,だったら俺たちにできるのは<br/>引き渡すべき所に引き渡すことだけだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,414,Van,No point gettin' rough with them. They ain't worth it.,No point gettin' rough with them. They ain't<br/>worth it.,ヴァン,こんなクズ共のために 何もお前が拳を痛める必要はねえ。,こんなクズ共のために<br/>何もお前が拳を痛める必要はねえ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,415,Aaron,You can't be serious.,You can't be serious.,アーロン,はっきり言って甘えな……アンタ。,はっきり言って甘えな……アンタ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,416,Aaron,*sigh* Fine. I guess you're right.,*sigh* Fine. I guess you're right.,アーロン,だがまあ……言ってることは分かる。,だがまあ……言ってることは分かる。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,417,Aaron,"So, who are you handing them over to?","So, who are you handing them over to?",アーロン,で、こいつらは 一体どこに突き出すつもりなんだ。,で、こいつらは<br/>一体どこに突き出すつもりなんだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,418,Van,Hmm...,Hmm...,ヴァン,そうだな……,そうだな……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,419,Van,If we wanna get justice for the people who've been hurt by 'em...,If we wanna get justice for the people who've been<br/>hurt by 'em...,ヴァン,被害に遭った人間を 少しでも何とかしたいなら……,被害に遭った人間を<br/>少しでも何とかしたいなら……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,420,Van,...then handing them over to the guild is the right call.,...then handing them over to the guild is the<br/>right call.,ヴァン,ギルドに引き渡すのが一番だろうな。,ギルドに引き渡すのが一番だろうな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,421,Aaron,You think so? I dunno. Those guys are way too soft.,You think so? I dunno. Those guys are way too soft.,アーロン,ギルドか…… 正直、一番手ぬるい気はするが。,ギルドか……<br/>正直、一番手ぬるい気はするが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,422,Van,Look at it from this perspective.,Look at it from this perspective.,ヴァン,それも考え方次第だ。,それも考え方次第だ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,423,Van,"The guild's got branches all over the continent, and its info network isn't anything to sneeze at.","The guild's got branches all over the continent, and<br/>its info network isn't anything to sneeze at.",ヴァン,ギルドは何といっても 大陸中に根を張る国際的な組織だからな。,ギルドは何といっても<br/>大陸中に根を張る国際的な組織だからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,424,Van,"If they tried to flee the country, the bracers would be on 'em in seconds flat.","If they tried to flee the country, the bracers would be<br/>on 'em in seconds flat.",ヴァン,仮にこいつらが国外に逃げたとしても そのマークから逃れることは難しいだろう。,仮にこいつらが国外に逃げたとしても<br/>そのマークから逃れることは難しいだろう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,425,Aaron,Fair point.,Fair point.,アーロン,フン、確かにそれもそうか。,フン、確かにそれもそうか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,426,Aaron,"All right, then. Let's call up the guild.","All right, then. Let's call up the guild.",アーロン,そうと決まればさっさと連絡しようぜ。,そうと決まればさっさと連絡しようぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,427,Van,On it.,On it.,ヴァン,ああ、任せろ。,ああ、任せろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,428,　,Van contacted the guild and gave Samson and Richie over to them.,Van contacted the guild and gave Samson and Richie<br/>over to them.,　,ヴァンはギルドに連絡を入れ、 サンソンとリッチーの身柄を引き渡した。,<C1>ヴァンはギルドに連絡を入れ、<br/>サンソンとリッチーの身柄を引き渡した。,,
t1400,24,429,Van,I think the cops are probably the best choice.,I think the cops are probably the best choice.,ヴァン,ま、順当に考えれば 警察に引き渡すのが一番だろうな。,ま、順当に考えれば<br/>警察に引き渡すのが一番だろうな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,430,Aaron,You really think so?,You really think so?,アーロン,警察か……多少ぬるい気もするが。,警察か……多少ぬるい気もするが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,431,Aaron,I guess it'd be nice for them to be judged by the law.,I guess it'd be nice for them to be judged by the law.,アーロン,法の下できっちり裁かれることだけは 間違いないだろうからな。,法の下できっちり裁かれることだけは<br/>間違いないだろうからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,432,Van,"Yeah, but that's not all.","Yeah, but that's not all.",ヴァン,ああ、だが実はそれだけじゃない。,ああ、だが実はそれだけじゃない。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,433,Van,"Unlike the guild, the police aren't merciful.","Unlike the guild, the police aren't merciful.",ヴァン,警察はギルドとは違って、 ドライな所はドライだからな。,警察はギルドとは違って、<br/>ドライな所はドライだからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,434,Van,"Once they've done their time, the police have no obligation to protect 'em.","Once they've done their time, the police have no<br/>obligation to protect 'em.",ヴァン,こいつらが相応の刑罰を受けた後は その身を保障する義理は一切なくなる。,こいつらが相応の刑罰を受けた後は<br/>その身を保障する義理は一切なくなる。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,435,Van,And that means Almata might swoop in and make 'em disappear.,And that means Almata might swoop in and make<br/>'em disappear.,ヴァン,そうなりゃあ、《Ａ》から粛清される 可能性も十分にあり得るってわけだ。,そうなりゃあ、《Ａ》から粛清される<br/>可能性も十分にあり得るってわけだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,436,Aaron,Oho. You've got a point there.,Oho. You've got a point there.,アーロン,なるほどな……,なるほどな……,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,437,Aaron,"Damn, though. That's pretty coldhearted.","Damn, though. That's pretty coldhearted.",アーロン,オッサンのことを 甘いと言ったのは取り消すぜ。,オッサンのことを<br/>甘いと言ったのは取り消すぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,438,Aaron,And here I thought you were just a big ol' softie.,And here I thought you were just a big ol' softie.,アーロン,なかなかいい感じで冷酷じゃねえか。,なかなかいい感じで冷酷じゃねえか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,439,Van,You'll find that I'm a pretty complicated guy.,You'll find that I'm a pretty complicated guy.,ヴァン,ハッ、言ってろ。,ハッ、言ってろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,440,Van,"Anyway, I'm gonna go ahead and call up the cops.","Anyway, I'm gonna go ahead and call up the cops.",ヴァン,とにかく、さっさと通報して終わらせるぞ。,とにかく、さっさと通報して終わらせるぞ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,441,　,Van contacted the police and gave Samson and Richie over to them.,Van contacted the police and gave Samson and<br/>Richie over to them.,　,ヴァンは警察に連絡を入れ、 サンソンとリッチーの身柄を引き渡した。,<C1>ヴァンは警察に連絡を入れ、<br/>サンソンとリッチーの身柄を引き渡した。,,
t1400,24,442,Van,"Well, if we really want 'em to pay for what they've done...","Well, if we really want 'em to pay for what<br/>they've done...",ヴァン,そうだな、こいつらに最も 痛い目に遭ってもらうってんなら……,そうだな、こいつらに最も<br/>痛い目に遭ってもらうってんなら……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,443,Van,...then Heiyue's our best option.,...then Heiyue's our best option.,ヴァン,黒月に引き渡すのが一番かもな。,黒月に引き渡すのが一番かもな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1400,24,444,Aaron,Yeah. They won't show them any mercy.,Yeah. They won't show them any mercy.,アーロン,ハッ、確かに違いねえ。,ハッ、確かに違いねえ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1400,24,445,Aaron,Especially since Easterners were among their victims.,Especially since Easterners were among their victims.,アーロン,被害に遭った人間の中には 東方系の奴らもいただろうからな。,被害に遭った人間の中には<br/>東方系の奴らもいただろうからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
